,Timestamps,AWS/EC2 NetworkIn,AWS/EC2 NetworkOut,System/Linux MemoryUtilization,AWS/EC2 CPUUtilization
9953,1375819504,8.2,190.53333333333333,2206203.2,4.8
9954,1375819804,5.933333333333334,189.9333333333333,2052410.933333333,4.8
9955,1375820104,6.6,187.66666666666663,2206201.6,5.033333333333333
9956,1375820404,6.066666666666666,187.06666666666663,2071983.4666666663,4.8
9957,1375820704,6.066666666666666,186.13333333333333,2044021.333333333,4.566666666666666
9958,1375821005,1.6666666666666667,44.26666666666666,1993689.866666667,2.033333333333333
9959,1375821305,6.333333333333332,197.0,1867861.066666667,4.033333333333333
9960,1375821605,6.2,184.3333333333333,2060798.933333333,4.4
9961,1375821905,4.933333333333334,159.13333333333333,2016060.8,4.066666666666666
9962,1375822205,6.533333333333332,152.06666666666666,2010468.266666666,4.9
9963,1375822505,6.2,183.73333333333332,2018856.266666666,4.4
9964,1375822805,6.066666666666666,183.86666666666667,1971321.333333333,4.533333333333333
9965,1375823105,6.533333333333332,183.66666666666663,1909804.0,4.266666666666667
9966,1375823405,5.266666666666667,183.66666666666663,1982506.666666667,4.233333333333333
9967,1375823705,5.4,184.3333333333333,1879045.6,4.733333333333333
9968,1375824005,6.7333333333333325,184.13333333333333,1993690.4,4.566666666666666
9969,1375824305,5.4,183.9333333333333,2007672.0,4.0
9970,1375824605,8.2,186.86666666666667,1907008.266666666,4.366666666666667
9971,1375824905,9.2,186.73333333333332,1839899.2,4.133333333333333
9972,1375825205,4.733333333333333,98.13333333333334,1797956.5333333334,2.2
9973,1375825505,4.2,88.06666666666666,1982505.6,3.766666666666667
9974,1375825805,13.666666666666664,185.0,1923785.066666667,4.733333333333333
9975,1375826105,9.133333333333333,185.6,1786771.2,4.066666666666666
9976,1375826406,116.8,187.13333333333333,2085965.333333333,6.633333333333334
9977,1375826706,10.266666666666667,187.13333333333333,2183832.0,5.133333333333334
9978,1375827006,8.2,184.0,1920989.6,4.2
9979,1375827306,0.4666666666666667,2.533333333333333,1937766.4,2.3
9980,1375827606,8.933333333333334,184.86666666666667,2365585.6,4.833333333333333
9981,1375827906,8.333333333333334,185.46666666666667,1962932.0,4.2
9982,1375828206,8.733333333333333,185.4,1820326.4,4.133333333333333
9983,1375828506,8.533333333333333,185.26666666666668,2105537.6,4.0
9984,1375828806,7.2,184.4,2155870.4,4.633333333333333
9985,1375829106,7.4,183.86666666666667,1853880.0,4.2
9986,1375829406,8.333333333333334,183.86666666666667,1688904.5333333334,3.466666666666667
9987,1375829706,9.066666666666666,183.86666666666667,2021652.8,4.866666666666667
9988,1375830006,6.133333333333334,183.73333333333332,1996487.2,4.633333333333333
9989,1375830306,1.3333333333333333,0.8,2382362.4,4.8
9990,1375830606,1.8,25.66666666666667,1493170.4,3.5
9991,1375830906,4.666666666666667,70.33333333333333,1261085.866666667,4.6
9992,1375831206,5.133333333333334,66.06666666666666,1406487.7333333334,5.166666666666666
9993,1375831506,4.133333333333334,47.0,1339379.2,3.933333333333333
9994,1375831806,7.666666666666668,185.26666666666668,2013263.7333333327,6.833333333333334
9995,1375832106,7.0,234.8,2703926.666666666,7.0
9996,1375832406,6.533333333333332,188.66666666666663,2301272.533333333,4.566666666666666
9997,1375832706,4.066666666666666,175.33333333333337,2063595.7333333327,4.033333333333333
9998,1375833006,5.533333333333332,184.46666666666667,2010468.0,4.3
9999,1375833307,5.7333333333333325,183.0,2038429.6,4.033333333333333
10000,1375833607,125.73333333333332,186.73333333333332,2262125.6,5.466666666666666
10001,1375833907,4.733333333333333,139.0,2536154.4,7.333333333333334
10002,1375834207,7.066666666666666,160.46666666666667,2726296.0,13.3
10003,1375834507,8.333333333333334,183.73333333333332,2667575.466666667,14.833333333333332
10004,1375834807,7.4,183.66666666666663,2681557.066666667,20.933333333333334
10005,1375835107,8.0,183.86666666666667,2726295.466666667,56.93333333333333
10006,1375835407,7.733333333333332,183.8,2656390.1333333333,27.4
10007,1375835707,16.933333333333334,190.13333333333333,2648001.6,9.133333333333333
10008,1375836007,21.73333333333333,202.2,2457860.266666666,11.333333333333332
10009,1375836307,7.8,184.26666666666668,2505395.466666667,16.666666666666668
10010,1375836607,8.0,183.86666666666667,2589281.8666666667,24.03333333333333
10011,1375836907,12.533333333333333,183.86666666666667,2731888.266666666,16.766666666666666
10012,1375837207,10.533333333333333,187.2,2242552.266666666,4.366666666666667
10013,1375837507,1.6,29.8,2320846.666666666,23.366666666666664
10014,1375837807,9.0,153.86666666666667,2592077.6,10.633333333333333
10015,1375838107,8.666666666666666,183.9333333333333,1985303.2,5.133333333333334
10016,1375838407,7.666666666666668,187.6,2276107.2,5.866666666666666
10017,1375838707,3.933333333333333,52.33333333333334,1803548.8,4.5
10018,1375839007,6.333333333333332,104.86666666666666,1568667.2,6.666666666666666
10019,1375839307,8.0,148.2,1920988.8,8.266666666666666
10020,1375839607,5.066666666666666,84.8,2684353.6,12.9
10021,1375839907,12.466666666666667,232.9333333333333,2642409.6,7.333333333333334
10022,1375840207,6.933333333333334,161.8,2147481.6,4.3
10023,1375840507,9.133333333333333,229.46666666666667,2147482.4,4.366666666666667
10024,1375840807,3.6,105.93333333333334,1996486.4,3.966666666666667
10025,1375841107,6.533333333333332,183.8,1971321.6,5.133333333333334
10026,1375841407,6.666666666666668,183.8,2175444.8,4.433333333333334
10027,1375841707,5.2,184.06666666666663,1957340.0,4.1
10028,1375842007,5.266666666666667,183.66666666666663,1873454.666666667,4.566666666666666
10029,1375842307,6.066666666666666,183.8,2088761.6,4.2
10030,1375842607,5.7333333333333325,184.9333333333333,2060799.4666666663,4.566666666666666
10031,1375842907,5.6,185.2,1806344.266666666,4.3
10032,1375843207,6.333333333333332,183.9333333333333,2326439.466666667,4.6
10033,1375843507,6.066666666666666,183.6,2002079.7333333327,4.0
10034,1375843807,5.866666666666666,183.86666666666667,1775586.4,4.333333333333333
10035,1375844107,7.6,183.73333333333332,2032837.333333333,4.2
10036,1375844407,108.33333333333331,185.53333333333333,1960136.266666666,5.133333333333334
10037,1375844707,0.13333333333333333,1.1333333333333333,2415916.8,7.8
10038,1375845007,6.0,94.33333333333331,1786770.666666667,4.933333333333334
10039,1375845307,7.2666666666666675,123.2,1540705.6,5.066666666666666
10040,1375845607,5.533333333333332,149.66666666666666,1940562.4,4.533333333333333
10041,1375845907,11.933333333333335,187.53333333333333,1909804.8,4.766666666666667
10042,1375846207,8.8,183.8,2164259.466666667,4.533333333333333
10043,1375846507,8.533333333333333,185.06666666666663,2080373.066666667,4.433333333333334
10044,1375846807,9.933333333333334,185.9333333333333,2077575.7333333327,5.566666666666666
10045,1375847107,8.6,183.73333333333332,1893027.2,4.2
10046,1375847407,9.466666666666667,183.73333333333332,1705681.866666667,3.4
10047,1375847707,9.466666666666667,183.9333333333333,1934970.666666667,5.533333333333334
10048,1375848007,5.6,110.46666666666668,1781179.2,2.333333333333333
10049,1375848307,3.533333333333333,74.73333333333333,1965729.333333333,3.966666666666667
10050,1375848607,8.866666666666667,184.26666666666668,2004874.666666667,4.433333333333334
10051,1375848907,9.066666666666666,188.6,2060799.7333333327,4.733333333333333
10052,1375849208,10.866666666666667,183.9333333333333,2127908.533333333,4.7
10053,1375849508,8.866666666666667,186.0,1923785.333333333,4.466666666666667
10054,1375849808,8.866666666666667,183.8,1962932.5333333327,4.433333333333334
10055,1375850108,7.466666666666668,184.26666666666668,2175443.466666667,4.2
10056,1375850408,6.8,183.66666666666663,2055207.2,4.4
10057,1375850708,6.866666666666666,185.73333333333332,1943358.666666667,4.333333333333333
10058,1375851008,6.8,183.8,2074780.5333333327,4.466666666666667
10059,1375851308,7.066666666666666,184.53333333333333,1803548.266666666,4.1
10060,1375851608,9.466666666666667,185.73333333333332,2122316.0,4.6
10061,1375851908,5.933333333333334,184.13333333333333,2105539.2,4.6
10062,1375852208,4.6,184.3333333333333,1837102.4,4.0
10063,1375852508,6.266666666666668,184.0,1971320.8,4.266666666666667
10064,1375852808,6.333333333333332,184.9333333333333,2105538.4,4.6
10065,1375853108,7.066666666666666,184.9333333333333,2105538.4,4.566666666666666
10066,1375853408,3.066666666666667,84.93333333333334,1803548.8,2.3666666666666667
10067,1375853708,5.266666666666667,164.4,1954544.0,4.233333333333333
10068,1375854008,3.866666666666666,119.66666666666669,2021652.0,4.066666666666666
10069,1375854308,5.0,183.6,1912600.8,4.066666666666666
10070,1375854608,8.733333333333333,186.73333333333332,2236960.533333333,5.466666666666666
10071,1375854908,5.866666666666666,184.2,2214590.666666666,4.2
10072,1375855208,7.2,192.2,1946154.4,4.2
10073,1375855508,6.266666666666668,183.86666666666667,2141888.8,4.266666666666667
10074,1375855808,7.066666666666666,183.66666666666663,2046818.133333333,4.533333333333333
10075,1375856108,6.866666666666666,187.6,2035633.6,5.1
10076,1375856408,8.4,188.26666666666668,2236960.266666666,4.766666666666667
10077,1375856708,7.133333333333334,188.86666666666667,2021652.5333333327,4.4
10078,1375857008,18.133333333333333,190.86666666666667,2102742.666666666,4.733333333333333
10079,1375857308,8.4,192.0,2055208.0,4.333333333333333
10080,1375857608,9.333333333333334,189.46666666666667,1940562.666666667,4.466666666666667
10081,1375857908,6.866666666666666,184.8,2228571.733333333,4.433333333333334
10082,1375858208,4.066666666666666,71.53333333333333,1842696.266666666,2.4333333333333336
10083,1375858508,5.266666666666667,115.4,1982506.4,4.466666666666667
10084,1375858808,115.53333333333332,194.46666666666667,2071984.0,5.8
10085,1375859108,6.933333333333334,186.73333333333332,1688905.066666667,4.733333333333333
10086,1375859408,11.733333333333333,221.86666666666667,2334827.733333333,5.666666666666666
10087,1375859709,8.733333333333333,191.46666666666667,2139093.066666667,4.366666666666667
10088,1375860009,9.266666666666667,190.9333333333333,2136297.6,4.366666666666667
10089,1375860309,9.666666666666666,191.8,1988098.4,5.166666666666666
10090,1375860609,7.0,201.53333333333333,2066391.4666666663,5.266666666666667
10091,1375860909,10.4,206.26666666666668,2248144.533333333,5.066666666666666
10092,1375861209,16.733333333333334,206.0,2105538.666666666,5.766666666666668
10093,1375861509,20.33333333333333,235.2,2368381.333333333,6.7
10094,1375861809,38.266666666666666,294.1333333333333,2301273.066666667,5.8
10095,1375862109,13.2,214.53333333333333,2234164.0,4.8
10096,1375862409,13.866666666666667,81.6,2147481.066666667,2.666666666666667
10097,1375862709,8.266666666666667,183.0,2329234.666666666,10.033333333333333
10098,1375863009,16.2,147.86666666666667,2608854.933333333,8.5
10099,1375863309,13.533333333333333,95.8,2703925.6,16.6
10100,1375863609,13.533333333333333,110.73333333333332,2231368.0,6.2333333333333325
10101,1375863909,65.8,222.53333333333333,2113928.0,6.266666666666668
10102,1375864209,30.266666666666666,201.4,2323643.2,5.433333333333334
10103,1375864509,9.333333333333334,203.73333333333332,2407528.8,5.0
10104,1375864809,15.866666666666667,229.26666666666668,1962932.0,4.866666666666667
10105,1375865109,11.333333333333336,211.26666666666668,2139093.6,4.6
10106,1375865409,22.2,202.4,2097149.6,6.066666666666666
10107,1375865709,8.733333333333333,231.9333333333333,2147481.6,4.6
10108,1375866009,52.0,253.26666666666668,2231368.0,5.8
10109,1375866309,34.46666666666667,30.86666666666667,2382363.2,4.433333333333334
10110,1375866609,12.066666666666665,189.8,1937766.4,6.166666666666666
10111,1375866909,29.4,249.26666666666668,2407529.6,5.7
10112,1375867209,12.733333333333333,206.46666666666667,2309661.333333333,5.833333333333334
10113,1375867509,9.133333333333333,190.26666666666668,2172647.733333333,4.9
10114,1375867809,12.666666666666664,195.9333333333333,2231368.266666666,4.933333333333334
10115,1375868109,9.266666666666667,189.66666666666663,1962933.066666667,4.333333333333333
10116,1375868409,8.733333333333333,188.4,2083168.266666666,4.6
10117,1375868709,9.466666666666667,185.46666666666667,2222978.4,4.466666666666667
10118,1375869009,15.333333333333336,190.73333333333332,2119520.533333333,4.9
10119,1375869309,6.6,101.33333333333331,2181036.0,2.3
10120,1375869609,11.4,222.13333333333333,2127908.533333333,4.933333333333334
10121,1375869909,9.466666666666667,123.13333333333334,2312456.8,4.966666666666667
10122,1375870210,8.866666666666667,188.46666666666667,2049613.6,5.033333333333333
10123,1375870510,12.2,188.3333333333333,1974117.066666667,6.866666666666666
10124,1375870810,6.666666666666668,84.93333333333334,2376769.6,5.533333333333334
10125,1375871110,19.466666666666665,321.6,2759850.4,20.9
10126,1375871410,10.4,189.2,2636817.066666667,8.166666666666666
10127,1375871710,7.533333333333332,188.0,2144685.333333333,4.5
10128,1375872010,10.933333333333335,192.9333333333333,1962932.5333333327,5.433333333333334
10129,1375872310,13.4,189.73333333333332,2018856.0,4.866666666666667
10130,1375872610,10.533333333333333,188.73333333333332,2161462.1333333333,5.333333333333334
10131,1375872910,8.066666666666666,185.9333333333333,2189425.6,4.3
10132,1375873210,10.0,192.06666666666663,2102742.666666666,5.033333333333333
10133,1375873510,12.666666666666664,197.73333333333332,2270514.4,5.033333333333333
10134,1375873810,103.13333333333334,79.46666666666667,2348807.733333333,2.966666666666667
10135,1375874110,8.666666666666666,188.6,2111130.666666666,4.866666666666667
10136,1375874410,143.6,208.26666666666668,2259329.333333333,16.233333333333334
10137,1375874710,15.133333333333333,340.93333333333334,2497007.466666667,8.033333333333333
10138,1375875009,16.4,190.66666666666663,2189423.733333333,5.133333333333334
10139,1375875309,14.066666666666665,214.46666666666667,2150278.1333333333,4.7
10140,1375875609,22.466666666666665,212.46666666666667,2348808.0,4.733333333333333
10141,1375875909,52.86666666666667,258.3333333333333,2164258.4,5.333333333333334
10142,1375876209,43.26666666666666,244.9333333333333,2281700.0,5.033333333333333
10143,1375876509,11.866666666666667,195.86666666666667,2004875.2,4.6
10144,1375876810,7.866666666666666,192.06666666666663,2197813.6,4.266666666666667
10145,1375877110,13.533333333333333,195.3333333333333,2164258.4,5.633333333333334
10146,1375877410,10.4,192.53333333333333,2088761.6,4.7
10147,1375877710,5.333333333333333,97.06666666666666,1988098.4,2.3
10148,1375878010,9.333333333333334,102.8,2197812.8,4.966666666666667
10149,1375878310,9.333333333333334,186.73333333333332,1758809.866666667,4.2
10150,1375878610,8.933333333333334,191.8,1848287.7333333327,4.833333333333333
10151,1375878910,11.2,193.13333333333333,1937767.2,5.2
10152,1375879210,18.533333333333328,258.93333333333334,2541745.6,5.2
10153,1375879510,9.666666666666666,202.0,2038430.4,4.8
10154,1375879810,33.73333333333333,87.46666666666668,2256533.6,2.966666666666667
10155,1375880110,13.866666666666667,218.4,2373974.1333333333,5.133333333333334
10156,1375880410,113.06666666666666,186.53333333333333,2298476.266666666,5.833333333333334
10157,1375880710,6.533333333333332,153.33333333333334,2510989.066666667,14.2
10158,1375881010,14.6,126.93333333333334,2376769.8666666667,6.2333333333333325
10159,1375881310,8.6,131.53333333333333,1700089.333333333,5.366666666666666
10160,1375881610,7.333333333333332,147.53333333333333,2164258.666666666,4.866666666666667
10161,1375881910,10.8,190.66666666666663,1974116.8,4.433333333333334
10162,1375882210,9.4,202.13333333333333,2080373.333333333,5.7
10163,1375882510,9.4,193.3333333333333,2046817.866666667,4.966666666666667
10164,1375882810,8.066666666666666,191.46666666666667,1965727.7333333327,4.4
10165,1375883110,8.8,187.86666666666667,2334827.2,5.433333333333334
10166,1375883410,17.866666666666667,196.46666666666667,2192221.066666667,5.5
10167,1375883710,10.066666666666666,190.9333333333333,2214590.4,4.966666666666667
10168,1375884010,8.266666666666667,191.86666666666667,2083169.066666667,5.1
10169,1375884310,9.8,190.6,2234164.266666666,5.633333333333334
10170,1375884610,10.733333333333333,190.9333333333333,2457858.933333333,5.1
10171,1375884910,7.733333333333332,190.13333333333333,2183832.266666666,4.666666666666667
10172,1375885210,8.8,188.66666666666663,2141889.066666667,5.1
10173,1375885510,11.733333333333333,187.8,2181036.533333333,4.8
10174,1375885810,26.93333333333333,187.53333333333333,2340419.733333333,5.5
10175,1375886111,17.666666666666668,211.13333333333333,2362789.333333333,5.7333333333333325
10176,1375886411,20.266666666666666,201.46666666666667,2189425.066666667,4.733333333333333
10177,1375886711,14.066666666666665,201.0,2413121.066666667,6.466666666666666
10178,1375887011,17.666666666666668,107.53333333333332,2309661.8666666667,4.433333333333334
10179,1375887311,72.26666666666667,139.26666666666668,2393547.466666667,6.033333333333334
10180,1375887611,140.66666666666666,247.46666666666667,2306865.333333333,7.233333333333332
10181,1375887911,77.93333333333334,236.9333333333333,2625632.8,9.8
10182,1375888211,15.2,190.0,2494211.2,16.46666666666667
10183,1375888511,19.933333333333334,196.13333333333333,2743072.8,10.333333333333332
10184,1375888811,18.6,192.86666666666667,2491414.4,5.2
10185,1375889111,27.466666666666665,195.2,2197814.4,5.9
10186,1375889411,7.0,67.8,2189424.8,3.3
10187,1375889711,6.266666666666668,133.0,2273310.4,5.2
10188,1375890011,9.533333333333333,191.86666666666667,2021652.0,4.966666666666667
10189,1375890311,13.466666666666667,194.86666666666667,2264923.2,5.266666666666667
10190,1375890611,10.8,189.0,2004875.2,4.933333333333334
10191,1375890911,14.0,198.26666666666668,1873453.333333333,4.866666666666667
10192,1375891211,110.53333333333332,9.466666666666667,1828715.2,3.9
10193,1375891511,20.33333333333333,381.06666666666666,2242552.8,8.0
10194,1375891811,39.266666666666666,210.4,2703926.1333333333,6.133333333333334
10195,1375892111,6.6,189.73333333333332,2228571.733333333,4.433333333333334
10196,1375892411,6.133333333333334,184.86666666666667,2002079.2,4.466666666666667
10197,1375892711,7.2,198.0,2024448.8,4.9
10198,1375893011,5.2,75.8,2262125.333333333,4.2
10199,1375893311,8.8,282.8666666666667,2077576.8,4.6
10200,1375893611,7.066666666666666,200.86666666666667,2206201.6,4.566666666666666
10201,1375893911,3.2666666666666666,111.93333333333334,2161462.666666666,4.033333333333333
10202,1375894211,6.7333333333333325,185.53333333333333,1879045.333333333,4.333333333333333
10203,1375894511,8.4,194.0,2004874.933333333,6.466666666666666
10204,1375894811,13.533333333333333,191.9333333333333,2603262.933333333,19.1
10205,1375895111,7.533333333333332,199.0,2139093.333333333,4.766666666666667
10206,1375895411,6.4,184.66666666666663,2119519.733333333,5.066666666666666
10207,1375895711,7.866666666666666,187.66666666666663,2074779.7333333327,4.633333333333333
10208,1375896011,8.933333333333334,185.3333333333333,2066391.7333333327,5.066666666666666
10209,1375896311,7.6,185.53333333333333,2147481.6,4.733333333333333
10210,1375896611,5.066666666666666,185.3333333333333,2108334.666666666,4.233333333333333
10211,1375896911,7.733333333333332,184.8,1937765.866666667,4.166666666666667
10212,1375897211,22.8,192.6,2041226.133333333,5.433333333333334
10213,1375897511,11.0,185.6,2049614.133333333,4.233333333333333
10214,1375897812,6.7333333333333325,100.86666666666666,1817529.6,2.533333333333333
10215,1375898112,17.2,182.6,2071984.266666666,4.666666666666667
10216,1375898412,121.53333333333332,119.93333333333334,2259330.1333333333,5.9
10217,1375898712,9.6,230.46666666666667,2133500.533333333,4.333333333333333
10218,1375899012,10.466666666666667,188.8,1820326.133333333,4.5
10219,1375899312,9.066666666666666,189.53333333333333,2158666.4,4.733333333333333
10220,1375899612,9.933333333333334,192.2,2287291.466666667,5.133333333333334
10221,1375899912,18.33333333333333,223.46666666666667,2256534.4,4.5
10222,1375900212,14.066666666666665,192.2,1929377.6,4.566666666666666
10223,1375900512,4.4,102.0,2155870.4,2.8666666666666667
10224,1375900812,3.6666666666666665,87.26666666666668,2004875.2,3.966666666666667
10225,1375901112,7.666666666666668,184.46666666666667,1879045.6,4.2
10226,1375901412,9.733333333333333,185.2,1683312.5333333334,4.333333333333333
10227,1375901712,11.4,187.46666666666667,2088761.6,4.366666666666667
10228,1375902012,124.93333333333334,201.3333333333333,2080372.0,5.533333333333334
10229,1375902312,7.533333333333332,185.73333333333332,2080372.8,4.533333333333333
10230,1375902612,24.266666666666666,198.46666666666667,2139093.333333333,3.733333333333333
10231,1375902912,6.533333333333332,184.8,2046818.4,5.433333333333334
10232,1375903212,7.2,184.53333333333333,2332030.4,4.733333333333333
10233,1375903512,4.8,186.46666666666667,2304069.8666666667,4.4
10234,1375903812,7.733333333333332,186.26666666666668,2181036.0,4.2
10235,1375904112,6.133333333333334,184.06666666666663,1985301.866666667,4.133333333333333
10236,1375904412,5.666666666666668,185.3333333333333,2183832.8,4.466666666666667
10237,1375904712,3.333333333333333,71.86666666666666,1865066.4,2.4
10238,1375905012,6.933333333333334,196.8,1985302.933333333,4.666666666666667
10239,1375905312,5.933333333333334,171.93333333333337,1907008.266666666,4.3
10240,1375905612,109.93333333333334,178.53333333333333,2172646.666666666,5.4
10241,1375905912,6.6,191.46666666666667,2236959.733333333,4.566666666666666
10242,1375906212,6.0,189.66666666666663,2175443.2,4.4
10243,1375906512,4.6,120.33333333333331,2044022.133333333,4.1
10244,1375906812,6.2,188.8,1797956.5333333334,4.566666666666666
10245,1375907112,4.8,184.2,1764402.133333333,4.366666666666667
10246,1375907412,5.2,184.2,1971321.066666667,4.233333333333333
10247,1375907712,5.466666666666668,184.06666666666663,1800752.2666666666,4.366666666666667
10248,1375908012,4.733333333333333,185.26666666666668,1686107.7333333334,4.1
10249,1375908312,5.266666666666667,184.0,1918192.8,4.2
10250,1375908612,6.533333333333332,184.8,1954544.5333333327,4.4
10251,1375908912,5.6,187.26666666666668,2021653.6,4.366666666666667
10252,1375909212,10.333333333333334,184.26666666666668,2111131.466666667,4.766666666666667
10253,1375909512,8.733333333333333,184.26666666666668,2004875.7333333327,4.466666666666667
10254,1375909812,4.933333333333334,105.33333333333331,1870656.8,2.666666666666667
10255,1375910112,4.266666666666667,79.86666666666666,2041226.933333333,3.933333333333333
10256,1375910412,9.933333333333334,184.46666666666667,1867861.333333333,4.566666666666666
10257,1375910712,8.666666666666666,184.26666666666668,1831510.133333333,4.133333333333333
10258,1375911012,8.533333333333333,185.3333333333333,1918193.6,5.1
10259,1375911312,9.933333333333334,184.06666666666663,2088760.8,4.166666666666667
10260,1375911612,8.933333333333334,184.6,1929377.866666667,4.166666666666667
10261,1375911912,7.533333333333332,184.3333333333333,2030041.066666667,4.633333333333333
10262,1375912212,7.933333333333334,184.4,1979709.6,4.4
10263,1375912512,7.333333333333332,184.2,2038429.6,4.233333333333333
10264,1375912812,8.666666666666666,200.86666666666667,2105538.4,4.5
10265,1375913112,7.533333333333332,188.66666666666663,1979709.6,4.866666666666667
10266,1375913413,2.533333333333333,62.26666666666666,2038429.6,2.2666666666666666
10267,1375913713,4.8,122.93333333333334,1887435.2,4.133333333333333
10268,1375914013,7.733333333333332,184.6,1946154.4,4.2
10269,1375914313,5.866666666666666,184.0,1618998.4,4.0
10270,1375914613,7.0,185.13333333333333,1669330.4,4.166666666666667
10271,1375914913,9.066666666666666,184.06666666666663,1862268.8,4.233333333333333
10272,1375915213,0.6,8.333333333333334,1753218.4,2.0
10273,1375915513,7.533333333333332,179.06666666666663,1845492.0,4.1
10274,1375915813,9.333333333333334,185.53333333333333,1711274.4,4.366666666666667
10275,1375916113,5.4,184.0,1543502.4,4.266666666666667
10276,1375916413,6.066666666666666,185.53333333333333,2030041.333333333,4.133333333333333
10277,1375916713,4.666666666666667,15.4,2262126.4,5.433333333333334
10278,1375917013,3.533333333333333,55.4,1683312.5333333334,4.566666666666666
10279,1375917313,7.866666666666666,85.8,1420469.866666667,5.433333333333334
10280,1375917613,3.6,32.06666666666667,1330991.2,4.566666666666666
10281,1375917913,8.0,185.2,1792364.0,6.866666666666666
10282,1375918213,5.466666666666668,183.9333333333333,2415917.8666666667,5.7333333333333325
10283,1375918513,6.533333333333332,120.93333333333334,2259330.666666666,6.366666666666666
10284,1375918813,8.6,247.2,2471842.1333333333,6.133333333333334
10285,1375919113,6.133333333333334,185.8,1881842.666666667,4.133333333333333
10286,1375919413,7.066666666666666,186.66666666666663,1940562.666666667,4.466666666666667
10287,1375919713,5.4,184.6,1901416.266666666,4.133333333333333
10288,1375920013,109.0,188.6,2222978.933333333,5.566666666666666
10289,1375920313,1.6,30.86666666666667,2826958.666666666,19.066666666666666
10290,1375920613,6.933333333333334,178.13333333333333,2731888.533333333,34.9
10291,1375920913,8.6,182.4,2771034.4,20.4
10292,1375921213,10.533333333333333,183.4,2608854.933333333,10.266666666666667
10293,1375921513,7.666666666666668,184.6,2636816.8,12.6
10294,1375921813,6.133333333333334,165.0,2580893.6,15.766666666666667
10295,1375922113,5.533333333333332,184.0,2463452.8,22.23333333333333
10296,1375922413,3.8,59.53333333333333,2527764.8,12.6
10297,1375922713,7.133333333333334,112.66666666666669,1918192.8,5.333333333333334
10298,1375923013,10.0,198.66666666666663,1549094.4,5.166666666666666
10299,1375923313,2.4,69.53333333333333,1839899.7333333327,2.666666666666667
10300,1375923613,15.266666666666667,308.06666666666666,1920989.066666667,5.266666666666667
10301,1375923913,0.13333333333333333,1.2,2544541.6,25.4
10302,1375924213,6.7333333333333325,57.0,2281700.0,11.4
10303,1375924513,5.866666666666666,81.4,1719662.4,5.966666666666666
10304,1375924813,10.4,232.0,1459615.7333333334,5.566666666666666
10305,1375925113,8.266666666666667,184.0,2415916.8,8.8
10306,1375925413,1.0,17.933333333333334,2625632.8,8.966666666666667
10307,1375925713,8.266666666666667,170.06666666666666,2734684.0,10.533333333333333
10308,1375926013,7.2666666666666675,184.26666666666668,2122316.0,4.733333333333333
10309,1375926313,4.666666666666667,184.0,2273311.2,4.1
10310,1375926614,7.466666666666668,184.46666666666667,1982505.6,4.566666666666666
10311,1375926914,6.133333333333334,184.0,2044021.333333333,4.133333333333333
10312,1375927214,5.066666666666666,184.06666666666663,1761606.133333333,4.233333333333333
10313,1375927514,5.8,184.3333333333333,1915397.066666667,5.066666666666666
10314,1375927814,4.866666666666666,184.06666666666663,1834306.933333333,4.2
10315,1375928114,5.666666666666668,184.26666666666668,1725255.2,4.3
10316,1375928414,3.6,81.8,1577055.4666666666,2.2333333333333334
10317,1375928714,11.333333333333336,186.6,2071984.266666666,4.5
10318,1375929014,6.066666666666666,177.53333333333333,2150277.6,4.1
10319,1375929314,10.133333333333333,192.4,1876250.666666667,4.5
10320,1375929614,5.333333333333333,177.13333333333333,2108335.2,4.1
10321,1375929914,4.6,187.0,2141889.6,4.3
10322,1375930214,6.133333333333334,180.9333333333333,1842695.4666666663,4.3
10323,1375930514,7.066666666666666,190.0,1999282.933333333,4.3
10324,1375930814,109.13333333333334,166.8,2049615.7333333327,5.033333333333333
10325,1375931114,5.466666666666668,131.73333333333332,2661983.2,11.2
10326,1375931414,4.933333333333334,74.2,2074780.266666666,3.9
10327,1375931714,7.0,100.86666666666666,1420470.133333333,5.066666666666666
10328,1375932014,10.466666666666667,194.3333333333333,1702885.333333333,5.4
10329,1375932314,9.0,185.53333333333333,1837103.2,4.7
10330,1375932614,7.733333333333332,184.06666666666663,1828714.933333333,4.1
10331,1375932914,4.4,97.93333333333334,1890230.666666667,2.0
10332,1375933214,9.666666666666666,190.13333333333333,1940563.4666666663,4.366666666666667
10333,1375933514,4.333333333333333,81.4,2046818.666666667,4.3
10334,1375933814,8.4,185.13333333333333,1859473.066666667,4.4
10335,1375934114,9.333333333333334,186.53333333333333,1820326.133333333,4.566666666666666
10336,1375934414,17.133333333333333,185.9333333333333,2016060.8,4.9
10337,1375934714,7.533333333333332,184.3333333333333,2063594.933333333,4.533333333333333
10338,1375935014,7.533333333333332,184.13333333333333,1957339.2,4.166666666666667
10339,1375935314,7.6,184.06666666666663,1907007.7333333327,4.466666666666667
10340,1375935614,8.466666666666667,184.6,1920988.8,4.4
10341,1375935914,7.866666666666666,184.0,1904212.0,4.4
10342,1375936214,3.8,82.53333333333333,1761604.8,2.0
10343,1375936515,6.4,173.93333333333337,1811938.4,4.2
10344,1375936815,3.0,111.93333333333334,1845492.0,4.166666666666667
10345,1375937115,7.0,186.4,1728051.2,4.233333333333333
10346,1375937415,5.266666666666667,184.6,1853880.8,4.366666666666667
